Truth,Model,Critic
A,"The correct answer is: **A** (bottom-up method)

**Explanation:**  
The bottom-up method allows for precise control over the size distribution of quantum dots because it typically involves the controlled synthesis of nanoscale materials from molecular precursors, often through chemical reactions in solution. This method enables fine-tuning of size, shape, and composition, which is critical for quantum dot applications.

In contrast:
- **Solid state method** (B) usually involves high-temperature reactions in a solid matrix, leading to less control over size.
- **Top-down method** (C) involves etching or lithography to create structures from larger materials, which also lacks the precision of the bottom-up approach.
- **Vapor phase method** (D) can provide good control but is not as precise in size distribution as the bottom-up method in many cases.

Therefore, the correct answer is **A**.",yes
A,"A

The use of plane waves in density functional theory (DFT) for modeling metal-organic frameworks (MOFs) is inefficient because much of the space in MOFs is empty. Plane wave methods require the same precision for both occupied and empty space, which is inefficient when dealing with systems where most of the space is not occupied by electrons. This is because plane waves are not localized and must extend to infinity to accurately represent the periodic boundary conditions, leading to high computational costs for systems with large empty regions. Therefore, the correct answer is:

**A**.",yes
A,"The thermodynamic tendency for ring-opening polymerization of cyclic ethers is influenced by the **ring size**. Smaller rings (like 3- or 4-membered rings) are generally more reactive because they are **more strained** and have higher **ring strain energy**, making them more likely to undergo ring-opening reactions.

### Key Concepts:
- **Ring strain** decreases as the ring size increases.
- **3-membered rings (oxiranes)** have the highest ring strain and are the most reactive.
- **4-membered rings** (tetrahydrofuran-like) are next in reactivity.
- **5- and 6-membered rings** have less strain and are less reactive.
- **8-membered rings** have very low strain and are the least reactive.

### Correct Order of Reactivity (from most to least reactive):
**3 > 4 > 5 > 6 > 7 > 8**

Now, let's check the options:

**(A) 3 > 4 > 8 > 7 > 5 > 6** → Incorrect (8 is less reactive than 5 and 6)

**(B) 5 > 7 > 6 > 4 > 3 > 8** → Incorrect (3 should be higher than 4)

**(C) 6 > 4 > 3 > 7 > 5 > 8** → Incorrect (3 should be higher than 4 and 7)

**(D) 8 > 4 > 5 > 3 > 7 > 6** → Incorrect (3 should be higher than 4, 5, and 7)

None of the options correctly reflect the order **3 > 4 > 5 > 6 > 7 > 8**.

However, if we consider that **option (D)** is the **closest** to the correct order (even though it's not perfectly accurate), it might be the intended answer in some contexts. But in reality, **none of the options are fully correct**.

But since the question is multiple-choice and we must choose the best answer, the **best match** is:

**(D) 8 > 4 > 5 > 3 > 7 > 6** → **Incorrect**, but **closest to the correct order** in some contexts.

However, the **correct order** is **3 > 4 > 5 > 6 > 7 > 8**, and **none of the options exactly match this**.

But if we must choose the **most reasonable option**, the answer is:

**Answer: D** (though it's not fully correct, it's the best possible choice among the options given).",no
C,"The correct answer is **(D) By observing a non-linear increase in molecular weight with increasing monomer conversion**.

**Explanation:**

In the polymerization of styrene in the presence of an RAFT (Reversible Addition-Fragmentation Chain Transfer) agent, the molecular weight evolution is typically **non-linear** with respect to monomer conversion. This is because RAFT polymerization allows for controlled chain growth and termination, leading to a **distribution of chain lengths** rather than a uniform increase in molecular weight.

- **(A)** is incorrect because a constant molecular weight would indicate no polymerization or an uncontrolled process.
- **(B)** is incorrect because a decrease in molecular weight with increasing monomer conversion is not typical in RAFT polymerization.
- **(C)** is incorrect because a linear increase in molecular weight would suggest a simple, uncontrolled polymerization mechanism.
- **(D)** is correct because the non-linear increase reflects the controlled nature of RAFT polymerization, where chain growth and termination are reversible and regulated by the RAFT agent.

**Answer: D**",no
C,"The correct answer is: **D**

**Explanation:**  
If the pore volume obtained from geometric analysis (based on the structural model from XRD) is much larger than the pore volume from gas adsorption experiments, it suggests that the structural model may not fully represent the actual pore structure of the MOF. This discrepancy could be due to the presence of defects in the MOF structure, such as missing nodes or linkers, which would reduce the actual pore volume compared to the idealized geometric model. These defects are not accounted for in the structural model derived from XRD, leading to an overestimation of the pore volume.

Thus, the correct answer is: **D**.",no
A,"To determine the correct order of interplanar distances (d-spacing) for the given planes in a **face-centered cubic (FCC)** crystal, we need to recall the formula for d-spacing in a cubic crystal:

$$
d_{hkl} = \frac{a}{\sqrt{h^2 + k^2 + l^2}}
$$

Where:
- $ a $ is the lattice constant (same for all planes in a cubic crystal),
- $ h, k, l $ are the Miller indices of the plane.

Since $ a $ is constant, the **d-spacing** is inversely proportional to $ \sqrt{h^2 + k^2 + l^2} $. Therefore, the **larger the value of $ h^2 + k^2 + l^2 $, the smaller the d-spacing**.

Now, let's compute $ h^2 + k^2 + l^2 $ for each of the given planes:

### (A) (111), (200), (220), (311)
- (111): $ 1^2 + 1^2 + 1^2 = 3 $
- (200): $ 2^2 + 0^2 + 0^2 = 4 $
- (220): $ 2^2 + 2^2 + 0^2 = 8 $
- (311): $ 3^2 + 1^2 + 1^2 = 11 $

Order of d-spacing (from largest to smallest):  
(111) > (200) > (220) > (311)

### (B) (111), (200), (311), (222)
- (111): 3
- (200): 4
- (311): 11
- (222): $ 2^2 + 2^2 + 2^2 = 12 $

Order: (111) > (200) > (311) > (222) → **Not correct** since (222) has a larger $ h^2 + k^2 + l^2 $ than (311)

### (C) (111), (220), (210), (321)
- (111): 3
- (220): 8
- (210): $ 2^2 + 1^2 + 0^2 = 5 $
- (321): $ 3^2 + 2^2 + 1^2 = 14 $

Order: (111) > (210) > (220) > (321) → **Not correct**

### (D) (200), (220), (311), (111)
- (200): 4
- (220): 8
- (311): 11
- (111): 3

Order: (111) > (200) > (220) > (311) → **Same as (A)**, but listed in reverse order.

### Correct Answer:
The correct order is **(111) > (200) > (220) > (311)**, which is **Option (A)**.

### ✅ Answer: **A**",yes
C,"To solve this problem, we need to understand the implications of the diffraction pattern observed with different X-ray wavelengths and the number of peaks.

---

### Key Concepts:

- **X-ray diffraction (XRD)** patterns are determined by the crystal structure of a material.
- The **number of peaks** in a diffraction pattern corresponds to the **number of distinct reflections** (hkl planes) that satisfy Bragg's law for a given wavelength.
- The **intensity** of the peaks is related to the **atomic arrangement** and **symmetry** of the crystal.
- **Systematic absences** (missing peaks) are a signature of certain crystal structures:
  - **BCC** has systematic absences for reflections where $ h + k + l $ is odd.
  - **FCC** has systematic absences for reflections where $ h, k, l $ are not all even.
  - **Simple cubic** has no systematic absences.
- The **ratio of $ \sin^2\theta $** values for the first two peaks is important for determining the crystal structure and unit cell size.

---

### Step-by-step Analysis:

#### 1. **Cu Kα (λ = 1.54 Å)**:
- 8 distinct peaks observed in 2θ range 20–80°.
- The **ratio of $ \sin^2\theta $** for the first two peaks is **4:3**.

This ratio is important for determining the **unit cell size** and **structure**. For a **FCC** structure, the first few peaks correspond to (111), (200), (220), etc., and their intensities are related to the number of atoms in the plane. The ratio of $ \sin^2\theta $ values is related to the **lattice constant** and **structure**.

For **FCC**, the first few $ \sin^2\theta $ values are:
- (111): $ \sin^2\theta = \frac{(1.54)^2}{(a)^2} $
- (200): $ \sin^2\theta = \frac{(2.0)^2}{(a)^2} $
- etc.

If the ratio is 4:3, then this suggests that the **unit cell is large** (since the ratio is not 1:1, which would occur for small cells), and the **structure is FCC**.

#### 2. **Mo Kα (λ = 0.71 Å)**:
- 14 distinct peaks observed.
- **Intensities do not follow the systematic absences** typical of BCC.

This is a key point:
- **BCC** has systematic absences (h + k + l odd), so if the intensities do **not** follow this, the structure is **not BCC**.
- **FCC** has systematic absences (h, k, l not all even), but the intensities **do not follow** these, which is **not** typical of FCC either.
- **Simple cubic** has **no systematic absences**, and **intensities** are not affected by symmetry. So this could be a possibility.

However, the **number of peaks** (14) is much larger than in the Cu case (8), which suggests that the **unit cell is larger**, and the **structure is more complex**.

---

### Conclusion:

- The **ratio of $ \sin^2\theta $** is 4:3 → **FCC** with **large unit cell**.
- The **intensities do not follow systematic absences** → **not BCC**.
- The **number of peaks is higher** → **large unit cell**.
- **Simple cubic** is possible, but it doesn't have the **systematic absences** and the **ratio of $ \sin^2\theta $** is not consistent with simple cubic.

So the **most likely** conclusion is:

**(C) The sample is a pure FCC metal with a large unit cell.**

---

### ✅ Final Answer: **C**.",yes
0.74,"The structure described is a **face-centered cubic (FCC)** structure.

To find the fraction of the volume of the unit cell occupied by gold atoms, we need to:

1. **Determine the number of atoms per unit cell**:
   - In an FCC structure, there are:
     - 8 atoms at the corners → $ \frac{1}{8} \times 8 = 1 $ atom
     - 6 atoms at the face centers → $ \frac{1}{2} \times 6 = 3 $ atoms
     - Total = $ 1 + 3 = 4 $ atoms per unit cell

2. **Calculate the volume of the unit cell**:
   - Let the edge length of the unit cell be $ a $.
   - Volume of the unit cell = $ a^3 $

3. **Calculate the volume of the atoms in the unit cell**:
   - Each gold atom has a radius $ r $, and the volume of one atom is $ \frac{4}{3} \pi r^3 $.
   - Total volume of atoms = $ 4 \times \frac{4}{3} \pi r^3 = \frac{16}{3} \pi r^3 $

4. **Relate the atomic radius $ r $ to the edge length $ a $**:
   - In an FCC structure, the atomic radius is related to the edge length by:
     $$
     r = \frac{\sqrt{2}}{4} a
     $$
   - So, $ r^3 = \left( \frac{\sqrt{2}}{4} a \right)^3 = \frac{2^{3/2}}{64} a^3 = \frac{\sqrt{8}}{64} a^3 = \frac{2\sqrt{2}}{64} a^3 = \frac{\sqrt{2}}{32} a^3 $

5. **Substitute $ r^3 $ into the volume of atoms**:
   $$
   \text{Volume of atoms} = \frac{16}{3} \pi \left( \frac{\sqrt{2}}{32} a^3 \right) = \frac{16 \pi \sqrt{2}}{96} a^3 = \frac{\pi \sqrt{2}}{6} a^3
   $$

6. **Calculate the fraction of the unit cell volume occupied**:
   $$
   \text{Fraction} = \frac{\frac{\pi \sqrt{2}}{6} a^3}{a^3} = \frac{\pi \sqrt{2}}{6}
   $$

7. **Numerical value**:
   - $ \pi \approx 3.1416 $
   - $ \sqrt{2} \approx 1.4142 $
   - $ \frac{\pi \sqrt{2}}{6} \approx \frac{3.1416 \times 1.4142}{6} \approx \frac{4.4429}{6} \approx 0.7405 $

So, the fraction of the volume of the unit cell occupied by gold atoms is approximately **0.74**.

### Answer: **D** (assuming the options are labeled A, B, C, D for 0.5, 0.6, 0.7, 0.8)  
But if the answer is to be given as a **numerical value**, then the answer is:

**0.74**.",yes
A,"To calculate the glass transition temperature ($ T_g $) of a **random copolymer** using the **Fox equation**, we use the following formula:

$$
\frac{1}{T_g} = \frac{w_A}{T_{gA}} + \frac{w_B}{T_{gB}}
$$

Where:
- $ w_A $ and $ w_B $ are the **weight fractions** of polymer A and B, respectively.
- $ T_{gA} $ and $ T_{gB} $ are the glass transition temperatures of polymer A and B, respectively.

Given:
- $ T_{gA} = 150^\circ \text{C} $
- $ T_{gB} = 100^\circ \text{C} $
- $ w_A = 0.20 $ (20 wt% of A)
- $ w_B = 0.80 $ (80 wt% of B)

Now plug in the values:

$$
\frac{1}{T_g} = \frac{0.20}{150} + \frac{0.80}{100}
$$

$$
\frac{1}{T_g} = \frac{0.20}{150} + \frac{0.80}{100} = 0.001333 + 0.008 = 0.009333
$$

$$
T_g = \frac{1}{0.009333} \approx 107.14^\circ \text{C}
$$

### ✅ Correct answer: **(A) 107.14**

**Answer: A**",yes
A,"The correct answer is: **C**

**Explanation:**

- **(A)** is **true**. The Gibbs phase rule is used to determine the number of degrees of freedom in a phase diagram. It is given by $ F = 2 - P + C $, where $ F $ is the number of degrees of freedom, $ P $ is the number of phases, and $ C $ is the number of components.

- **(B)** is **true**. Activity is a measure of the ""effective concentration"" of a component in a solution and is used to describe deviations from ideal behavior.

- **(C)** is **true**. At equilibrium, the chemical potential of each component must be equal in all coexisting phases.

- **(D)** is **false**. The enthalpy of mixing does not always increase with temperature. It can depend on the specific system and may decrease or increase depending on the interactions between the components.

However, the question asks for the **correct answer**, and since **C** is the only statement that is **always** true in the context of thermodynamics of phase diagrams, and the others are either **true** or **false**, the best single correct answer is:

**C**.",no
C,"To find the **density** of aluminum, we use the formula:

$$
\text{Density} = \frac{Z \cdot M}{a^3 \cdot N_A}
$$

Where:
- $ Z $ = number of atoms per unit cell (for face-centered cubic = 4)
- $ M $ = molar mass of aluminum = 26.98 g/mol
- $ a $ = edge length of the unit cell = 405 pm = 405 × 10⁻¹² m = 4.05 × 10⁻⁸ cm
- $ N_A $ = Avogadro's number = 6.022 × 10²³ mol⁻¹

---

### Step 1: Convert edge length to cm
$$
a = 405 \, \text{pm} = 405 \times 10^{-12} \, \text{m} = 4.05 \times 10^{-8} \, \text{cm}
$$

---

### Step 2: Calculate $ a^3 $
$$
a^3 = (4.05 \times 10^{-8})^3 = 66.43 \times 10^{-24} \, \text{cm}^3
$$

---

### Step 3: Plug into the density formula
$$
\text{Density} = \frac{4 \cdot 26.98}{66.43 \times 10^{-24} \cdot 6.022 \times 10^{23}}
$$

$$
= \frac{107.92}{66.43 \times 6.022 \times 10^{-1}} = \frac{107.92}{400.1} \approx 0.2697 \, \text{g/cm}^3
$$

Wait! That gives a value **too small**. Let's recheck the calculation.

---

### Let's re-calculate more carefully:

$$
a = 405 \, \text{pm} = 4.05 \times 10^{-8} \, \text{cm}
$$
$$
a^3 = (4.05 \times 10^{-8})^3 = 66.43 \times 10^{-24} \, \text{cm}^3
$$

$$
\text{Density} = \frac{4 \cdot 26.98}{66.43 \times 10^{-24} \cdot 6.022 \times 10^{23}} = \frac{107.92}{400.1 \times 10^{-1}} = \frac{107.92}{40.01} \approx 2.697 \, \text{g/cm}^3
$$

So the correct density is approximately **2.70 g/cm³**.

---

### ✅ Final Answer: **(C) 2.70**  
**Answer: C**",yes
B,"The molecular structure of thermoplastics is characterized by **not cross-linked**.

Thermoplastics have long, linear polymer chains that are not cross-linked. This allows them to soften and melt when heated, enabling them to be reshaped and reformed, which is the defining property of thermoplastics.

**Answer: B**",yes
A,"To determine whether polymerization is possible, we consider the **Gibbs free energy change**:

$$
\Delta G = \Delta H - T\Delta S
$$

For a process to be spontaneous (possible), $\Delta G$ must be **negative**.

Given:
- $\Delta H \geq 0$ (positive or zero)
- $\Delta S < 0$ (negative)

So,
$$
\Delta G = \Delta H - T\Delta S
$$
$$
\Delta G = \text{(positive or zero)} - T(\text{negative}) = \text{positive or zero} + T(\text{positive})
$$

This means that $\Delta G$ is **always positive** for all temperatures $T > 0$, because the second term becomes more positive as $T$ increases.

Therefore, **polymerization is not possible** under these conditions.

**Answer: A**",yes
A,"The correct answer is: **D** (size exclusion chromatography)

**Explanation:**

- **(A) MALDI-TOF-MS** is a mass spectrometry technique that is excellent for determining molecular weight (Molar Mass) but is not typically used to distinguish between $ M_n $ and $ M_w $, as it provides a single molecular weight value (usually the average, but not the two averages).

- **(B) End group analysis** is a method used to determine the molecular weight of polymers by measuring the number of end groups, which is useful for calculating $ M_n $, but not $ M_w $.

- **(C) Membrane osmometry** is a method that can measure $ M_n $, but not $ M_w $, as it is based on the osmotic pressure of the solution.

- **(D) Size exclusion chromatography (SEC)** is the preferred method for measuring both $ M_n $ and $ M_w $, as it separates polymer chains based on size, allowing for the determination of both molecular weight averages.

Thus, the correct answer is: **D**.",no
C,"The correct answer is: **C**. 

**Explanation**: In Atom Transfer Radical Polymerization (ATRP), a transition metal catalyst is used to control the polymerization process. However, this catalyst must be completely removed from the final product to ensure the safety and purity of the pharmaceutical. Therefore, removing the transition metal catalyst is a critical step in the synthesis.",yes
B,"The correct answer is: **B**

**Explanation:**

- **(A) The chemical potential of electrons is always equal to the Fermi energy**  
  This is **not accurate**. In heavily doped n-type semiconductors, the Fermi level is close to the conduction band edge, but the chemical potential of electrons is not always exactly equal to the Fermi energy. The Fermi energy is the energy level at which the probability of finding an electron is 50%, and it is closely related to the chemical potential, but they are not always strictly equal in all conditions.

- **(B) The entropy of the system increases due to the increased number of free carriers**  
  This is **accurate**. As doping increases, more electrons are freed, leading to more disorder (higher entropy) in the system.

- **(C) The formation energy of donor defects decreases as the doping concentration increases**  
  This is **not accurate**. The formation energy of donor defects is generally independent of doping concentration. It depends on the material and the type of defect, not on how much doping is done.

- **(D) The free energy of the system is minimized when all donors are ionized**  
  This is **not accurate**. The free energy of the system is minimized when the system is in equilibrium, which may or may not occur when all donors are ionized. In heavily doped n-type semiconductors, it is common for all donors to be ionized, but the minimization of free energy is not necessarily guaranteed by that condition alone.

Thus, the correct answer is: **B**.",yes
A,"The Miller indices for the faces of a simple cubic unit cell are **1,0,0**, **0,1,0**, and **0,0,1**. These correspond to the three principal crystallographic directions in the cubic system.

Among the given options:

- (A) 1,0,0 — This is correct for one of the faces.
- (B) 1,0,1 — This is not a face of the unit cell.
- (C) 1,1,1 — This is a diagonal direction, not a face.
- (D) 2,0,0 — This is not a face of the unit cell.

The question asks for the Miller indices for the **faces** of the unit cell, and the correct answer is:

**A**",yes
C,"The tacticity of polyethylene refers to the arrangement of its methyl groups relative to the polymer chain. Polyethylene can exist in different forms depending on the arrangement of the methyl groups:

- **Isotactic polyethylene**: Methyl groups are arranged in a regular, repeating pattern along the chain, leading to a highly ordered structure.
- **Atactic polyethylene**: Methyl groups are randomly arranged, resulting in an amorphous, unordered structure.
- **Syndiotactic polyethylene**: Methyl groups alternate in position, but this is not common for polyethylene.

Polyethylene is typically produced in an **atactic** form when the monomers (ethylene) are polymerized under conditions that do not favor the regular arrangement of the methyl groups. However, **highly tactic** (isotactic) polyethylene can be produced under specific conditions, such as using Ziegler-Natta catalysts.

But in general, **polyethylene has no tacticity at all** because it is not a chiral molecule and does not have a defined stereochemistry. Therefore, the correct answer is:

**C**",yes
B,"The degree of polymerization (DP) is generally influenced by the concentration of monomer and initiator in a polymerization reaction. 

- **Increasing monomer concentration** typically leads to **higher degree of polymerization** because more monomer molecules are available for chain growth.
- **Increasing initiator concentration** typically leads to **lower degree of polymerization** because more initiators can cause more chain initiation events, leading to shorter chains and lower DP.

Therefore, the correct statement is:

**(B) increases with increasing monomer concentration and decreases with increasing initiator concentration**

The answer is: **B**",yes
A,"The correct answer is: **B**

**Explanation:**

- **(A)** is incorrect. In indirect bandgap semiconductors, the conduction band minimum and valence band maximum are at different points in momentum space. This leads to a different carrier effective mass compared to direct bandgap semiconductors, but the effective mass is not necessarily larger in indirect bandgap semiconductors. The effective mass depends on the curvature of the band, not the type of bandgap.

- **(B)** is correct. The effective mass is inversely proportional to the curvature of the energy bands near the band edges. Mathematically, the effective mass $ m^* $ is given by:

  $$
  \frac{1}{m^*} = \frac{1}{\hbar^2} \frac{d^2 E}{dk^2}
  $$

  So, the curvature of the energy band (i.e., $ \frac{d^2 E}{dk^2} $) is inversely proportional to the effective mass.

- **(C)** is incorrect. The effective mass in quantum wells is not always less than in bulk semiconductors. It depends on the confinement in the growth direction, and in some cases, the effective mass can be larger due to the quantum well structure.

- **(D)** is incorrect. The effective mass of holes is not always greater than that of electrons in all semiconductors. It depends on the material and the specific band structure. In some semiconductors, the effective mass of electrons can be larger than that of holes.

Thus, the correct answer is: **B**.",no
A,"The correct answer is: **B**

**Explanation:**

In a semiconductor with a shallow donor level:

- **Shallow donors** are close to the conduction band, so they are easily ionized when the temperature increases.
- As temperature increases, more donors are ionized, leading to an **increase in the concentration of ionized donors**.
- The **Fermi level** moves **toward the conduction band** (not the middle of the bandgap), so **(A)** is incorrect.
- The **electron concentration** in the conduction band **increases** due to more ionized donors, so **(C)** is incorrect.
- The semiconductor remains **n-type** (donor-doped), so **(D)** is incorrect.

Thus, the only correct statement is **(B)**.",no
A,"The correct answer is: **D**

**Explanation:**

Reversible-Deactivation Radical Polymerization (RDRP), such as Reversible Addition-Fragmentation Chain Transfer (RAFT) or Atom Transfer Radical Polymerization (ATRP), is characterized by:

- **D. Narrow molecular weight distribution**: RDRP typically produces polymers with a narrow molecular weight distribution due to the reversible nature of the polymerization process, which allows for precise control over the molecular weight and distribution.

Other options:

- **A. First order kinetics with respect to monomer**: This is more characteristic of standard radical polymerization, not RDRP.
- **B. Formation of dead polymer chains more than active polymer chains**: This is not typical of RDRP. In fact, RDRP allows for the reversible deactivation of chains, so dead polymer chains are not formed in large quantities.
- **C. Linear increase of the degree of polymerization ($X_n$) with conversion**: This is more characteristic of chain-growth polymerizations like free radical polymerization, not RDRP, which can exhibit non-linear behavior due to the reversible deactivation.

Thus, the correct answer is: **D**.",yes
B,"The correct order of glass transition temperature ($T_g$) for the given polymers is:

- **Polycarbonate (PC):** $T_g \approx 150^\circ C$
- **Poly(ethylene terephthalate) (PET):** $T_g \approx 70^\circ C$
- **Polypropylene (PP):** $T_g \approx -10^\circ C$
- **Polyethylene (PE):** $T_g \approx -120^\circ C$

So the correct order from highest to lowest $T_g$ is:

**PC > PET > PP > PE**

Therefore, the correct answer is: **B**.",yes
C,"The sequence AABAAABBABABABBABAB is a **random copolymer**.

A **random copolymer** is a type of copolymer where the monomer units are randomly distributed along the polymer chain. In contrast:

- An **alternating copolymer** has a regular alternating pattern (e.g., ABABAB...).
- A **graft copolymer** has side chains grafted onto a main chain, which is not the case here.

The given sequence does not show a regular alternating pattern, nor does it suggest a graft structure. Therefore, it is a **random copolymer**.

The correct answer is: **C**.",yes
B,"The formation of high-molecular polymers depends on the thermodynamic feasibility of the process, which is determined by the Gibbs free energy change (ΔG). The formula is:

$$
\Delta G = \Delta H - T\Delta S
$$

For a process to be spontaneous (thermodynamically favorable), ΔG must be negative.

- **If ΔH is negative and ΔS is positive**, the process is spontaneous at all temperatures (ΔG < 0 always).
- **If ΔH is positive and ΔS is negative**, the process is non-spontaneous at all temperatures (ΔG > 0 always).
- **If ΔH is positive and ΔS is positive**, the process is spontaneous at high temperatures (ΔG < 0 when T is large enough).
- **If ΔH is negative and ΔS is negative**, the process is spontaneous at low temperatures (ΔG < 0 when T is small enough).

The formation of high-molecular polymers is **not possible from a thermodynamic point of view** when the process is **non-spontaneous at all temperatures**, which occurs when **ΔH is positive and ΔS is negative**.

### Correct answer: **B**.",yes
D,"The correct answer is: **D**. 

**Explanation:**

In intrinsic semiconductors, the carrier concentration (both electrons and holes) increases with temperature. This is because higher temperature provides more thermal energy, which excites more electrons from the valence band to the conduction band, increasing the number of free electrons and holes. The intrinsic carrier concentration (n_i) increases exponentially with temperature.

- **(A)** is incorrect because the Fermi level in an intrinsic semiconductor is located near the middle of the bandgap, and it does not move closer to the conduction band with temperature increase.
- **(B)** is incorrect because the bandgap energy typically decreases with temperature, but not linearly.
- **(C)** is incorrect because in an intrinsic semiconductor, the electron and hole concentrations are equal at all temperatures.
- **(D)** is correct because the intrinsic carrier concentration increases exponentially with temperature. 

Thus, the correct answer is: **D**.",yes
C,"The correct answer is **C**.

**Explanation:**

Isoprene (2-methyl-1,3-butadiene) can undergo **anionic polymerization** to form **cis-1,4-isoprene** (also known as polyisoprene). The key to producing the **cis** isomer is the use of **anionic polymerization** with **strongly basic counter-ions** (like **Li⁺**) and **non-polar solvents** (like **cyclohexane** or **THF**), which help maintain the **cis stereochemistry** during the polymerization process.

- **Option A** uses THF and Li⁺ at 30°C. While THF is a good solvent for anionic polymerization, the temperature is relatively high, which may lead to **statistical polymerization** (a mixture of cis and trans isomers) rather than **predominant cis** isomer formation. So, this is not the best choice.

- **Option B** uses cyclohexane with counter-ions other than Li⁺. While cyclohexane is a good solvent for anionic polymerization, using counter-ions other than Li⁺ may not provide the same level of control over stereochemistry. The choice of counter-ion is important for anionic polymerization, and without specifying, this is less optimal.

- **Option C** is **anionic polymerization in cyclohexane with Li⁺ counter-ion at 30°C**. This is the most favorable condition for **cis-1,4-isoprene** formation. Cyclohexane is a non-polar solvent that minimizes side reactions, and Li⁺ is a strong base that helps maintain the **cis stereochemistry** during polymerization. At 30°C, the polymerization is controlled and selective for cis isomer formation.

- **Option D** is **free radical polymerization** at -20°C. Free radical polymerization typically leads to **statistical** (random) stereochemistry and is not selective for cis isomers. Thus, this is not the correct choice.

**Correct Answer: C**.",yes
A,"The degree of crystallinity of a polymer can be determined using **Differential Scanning Calorimetry (DSC)** and **Wide Angle X-ray Diffraction (WAXD)**. 

- **Differential Scanning Calorimetry (DSC)** measures the heat flow associated with phase transitions, such as melting, which is directly related to crystallinity.
- **Wide Angle X-ray Diffraction (WAXD)** provides information about the crystalline structure and can be used to calculate the degree of crystallinity.

**Scanning Electron Microscopy (SEM)** is used to observe the morphology of a material but not directly to determine the degree of crystallinity.

**Thermogravimetric Analysis (TGA)** is used to measure thermal stability and weight loss, not directly related to crystallinity.

Therefore, the correct answers are **(A)** and **(D)**.

However, since the question asks for the **preferred** technique, **Differential Scanning Calorimetry (DSC)** is the most commonly used and preferred method for determining the degree of crystallinity.

**Answer: A**",yes
C,"To determine the **glancing angle** for the **second order diffraction** of X-rays by a **face-centered cubic (FCC)** crystal, we need to follow these steps:

---

### **Step 1: Determine the lattice constant (a)**

We are given:

- **Density** $ \rho = 2 \, \text{g/cm}^3 $
- **Molar mass** $ M = 37.6375 \, \text{g/mol} $
- **Crystal structure**: FCC, so each unit cell contains 4 atoms.

The formula for density is:

$$
\rho = \frac{Z M}{a^3 N_A}
$$

Where:
- $ Z = 4 $ (number of atoms per unit cell for FCC)
- $ M = 37.6375 \, \text{g/mol} $
- $ N_A = 6.022 \times 10^{23} \, \text{mol}^{-1} $
- $ \rho = 2 \, \text{g/cm}^3 $

Solving for $ a $:

$$
a^3 = \frac{Z M}{\rho N_A} = \frac{4 \times 37.6375}{2 \times 6.022 \times 10^{23}} = \frac{150.55}{1.2044 \times 10^{24}} = 1.25 \times 10^{-22} \, \text{cm}^3
$$

$$
a = \left(1.25 \times 10^{-22} \right)^{1/3} = 2.32 \times 10^{-8} \, \text{cm} = 2.32 \, \text{Å}
$$

---

### **Step 2: Use Bragg's Law**

$$
n \lambda = 2d \sin \theta
$$

Where:
- $ n = 2 $ (second order)
- $ \lambda = 0.25 \, \text{nm} = 0.25 \times 10^{-9} \, \text{m} $
- $ d $ is the interplanar spacing for a given set of planes.

For FCC, the interplanar spacing for a set of planes $ (hkl) $ is given by:

$$
d_{hkl} = \frac{a}{\sqrt{h^2 + k^2 + l^2}}
$$

We need to find the **correct (hkl)** for which the **glancing angle** is such that the diffraction is observed. The most common diffraction for FCC is the (111) planes, which is a common diffraction peak.

So, for $ (111) $:

$$
d_{111} = \frac{a}{\sqrt{1^2 + 1^2 + 1^2}} = \frac{2.32}{\sqrt{3}} \approx 1.34 \, \text{Å} = 1.34 \times 10^{-10} \, \text{m}
$$

Now plug into Bragg's Law:

$$
2 \times 0.25 \times 10^{-9} = 2 \times 1.34 \times 10^{-10} \times \sin \theta
$$

$$
0.5 \times 10^{-9} = 2.68 \times 10^{-10} \times \sin \theta
$$

$$
\sin \theta = \frac{0.5 \times 10^{-9}}{2.68 \times 10^{-10}} = \frac{5}{2.68} \approx 1.865
$$

Wait — this is **greater than 1**, which is **impossible** for sine. So, **the (111) planes are not the correct ones** for this diffraction.

Try the next most common set: **(200)**.

$$
d_{200} = \frac{a}{\sqrt{2^2 + 0^2 + 0^2}} = \frac{2.32}{2} = 1.16 \, \text{Å} = 1.16 \times 10^{-10} \, \text{m}
$$

Now plug into Bragg's Law:

$$
2 \times 0.25 \times 10^{-9} = 2 \times 1.16 \",No.
