Truth,Model,Critic
A,"To determine which slip system is activated first in an aluminum single crystal loaded in tension along the [1 -1 0] direction, we need to consider the **Schmid factor**, which is given by:

$$
\text{Schmid factor} = \cos \phi \cos \lambda
$$

Where:
- $ \phi $ is the angle between the applied stress direction and the slip direction.
- $ \lambda $ is the angle between the applied stress direction and the normal to the slip plane.

### Step 1: Determine the applied stress direction
The applied stress direction is [1 -1 0].

### Step 2: For each slip system, calculate the Schmid factor

#### (A) (1 -1 -1)[0 -1 1]
- **Slip plane normal**: [1 -1 -1]
- **Slip direction**: [0 -1 1]

**Angle between [1 -1 0] and [1 -1 -1] (φ)**:
$$
\cos \phi = \frac{[1 -1 0] \cdot [1 -1 -1]}{\sqrt{1^2 + (-1)^2 + 0^2} \cdot \sqrt{1^2 + (-1)^2 + (-1)^2}} = \frac{1 -1 + 0}{\sqrt{2} \cdot \sqrt{3}} = \frac{0}{\sqrt{6}} = 0
$$

**Angle between [1 -1 0] and [0 -1 1] (λ)**:
$$
\cos \lambda = \frac{[1 -1 0] \cdot [0 -1 1]}{\sqrt{1^2 + (-1)^2 + 0^2} \cdot \sqrt{0^2 + (-1)^2 + 1^2}} = \frac{0 + 1 + 0}{\sqrt{2} \cdot \sqrt{2}} = \frac{1}{2}
$$

$$
\text{Schmid factor} = \cos \phi \cos \lambda = 0 \cdot \frac{1}{2} = 0
$$

#### (B) (-1 -1 1)[0 1 1]
- **Slip plane normal**: [-1 -1 1]
- **Slip direction**: [0 1 1]

**Angle between [1 -1 0] and [-1 -1 1] (φ)**:
$$
\cos \phi = \frac{[1 -1 0] \cdot [-1 -1 1]}{\sqrt{1^2 + (-1)^2 + 0^2} \cdot \sqrt{(-1)^2 + (-1)^2 + 1^2}} = \frac{-1 + 1 + 0}{\sqrt{2} \cdot \sqrt{3}} = \frac{0}{\sqrt{6}} = 0
$$

**Angle between [1 -1 0] and [0 1 1] (λ)**:
$$
\cos \lambda = \frac{[1 -1 0] \cdot [0 1 1]}{\sqrt{1^2 + (-1)^2 + 0^2} \cdot \sqrt{0^2 + 1^2 + 1^2}} = \frac{0 -1 + 0}{\sqrt{2} \cdot \sqrt{2}} = \frac{-1}{2}
$$

$$
\text{Schmid factor} = \cos \phi \cos \lambda = 0 \cdot \left(-\frac{1}{2}\right) = 0
$$

#### (C) (-1 -1 1)[1 -1 0]
- **Slip plane normal**: [-1 -1 1]
- **Slip direction**: [1 -1 0]

**Angle between [1 -1 0] and [-1 -1 1] (φ)**:
$$
\cos \phi = \frac{[1 -1 0] \cdot [-1 -1 1]}{\sqrt{1^2 + (-1)^2 + 0^2} \cdot \sqrt{(-1)^2 + (-1)^2 + 1^2}} = \frac{-1 + 1 + 0}{\sqrt{2} \cdot \sqrt{3}} = \frac{0}{\sqrt{6}} = 0
$$

**Angle between [1 -1 0] and [1 -1 0] (λ)**:
$$
\cos \lambda = \frac{[1 -1 0] \cdot [1 -1 0]}{\sqrt{1^2 + (-1)^2 +",no
3.6 TO 4.2,"To find the **maximum possible reduction** in thickness of a slab during rolling, we use the formula:

$$
\text{Maximum reduction} = \mu \cdot D
$$

Where:
- $\mu = 0.2$ (coefficient of friction)
- $D = 200 \, \text{mm}$ (roll diameter)

$$
\text{Maximum reduction} = 0.2 \cdot 200 = 40 \, \text{mm}
$$

So, the **maximum possible reduction** is **40.0 mm**.

**Answer: 40.0**",No.
48O TO 494,"To determine the **maximum allowed tensile stress** on the component, we use the **fracture mechanics equation**:

$$
K_{Ic} = Y \sigma \sqrt{\pi a}
$$

Where:

- $ K_{Ic} = 30 \, \text{MPa}\sqrt{\text{m}} $ (fracture toughness)
- $ Y = 1 $ (crack geometry factor)
- $ \sigma $ = tensile stress (to be found)
- $ a $ = crack length (in meters)
- $ \pi \approx 3.1416 $

We are told that the **NDT can only detect cracks larger than 1 mm**, so the **minimum detectable crack is 1 mm = 0.001 m**.

To keep a **10% margin of safety**, we will use a **10% lower value** of the fracture toughness for the design. That is:

$$
K_{Ic,\text{design}} = 0.9 \times 30 = 27 \, \text{MPa}\sqrt{\text{m}}
$$

Now, solve for $ \sigma $:

$$
\sigma = \frac{K_{Ic,\text{design}}}{Y \sqrt{\pi a}} = \frac{27}{1 \cdot \sqrt{3.1416 \cdot 0.001}} = \frac{27}{\sqrt{0.0031416}} \approx \frac{27}{0.056} \approx 482.14 \, \text{MPa}
$$

So, the **maximum allowed tensile stress** is approximately **482 MPa**.

### ✅ Final Answer: **482** (rounded to the nearest integer)",yes
933 TO 939,"To solve this problem, we use the **steady-state creep rate** relationship, which is typically modeled by the **Arrhenius-type equation**:

$$
\dot{\varepsilon} = C \cdot \exp\left(-\frac{E}{RT}\right)
$$

Where:
- $\dot{\varepsilon}$ is the creep rate,
- $C$ is a constant,
- $E$ is the activation energy,
- $R$ is the gas constant ($8.314 \, \text{J/mol·K}$),
- $T$ is the absolute temperature in Kelvin.

We are given:
- At $T_1 = 890 \, \text{K}$, the creep rate is $\dot{\varepsilon}_1$,
- At $T_2 = 980 \, \text{K}$, the creep rate is $\dot{\varepsilon}_2 = 20 \cdot \dot{\varepsilon}_1$,
- We are to find the temperature $x$ such that $\dot{\varepsilon}_x = 5 \cdot \dot{\varepsilon}_1$.

---

### Step 1: Use the given data to find the activation energy $E$

$$
\frac{\dot{\varepsilon}_2}{\dot{\varepsilon}_1} = \exp\left(-\frac{E}{R} \left( \frac{1}{T_2} - \frac{1}{T_1} \right) \right)
$$

$$
20 = \exp\left(-\frac{E}{8.314} \left( \frac{1}{980} - \frac{1}{890} \right) \right)
$$

Compute the difference in reciprocals:

$$
\frac{1}{980} - \frac{1}{890} = \frac{890 - 980}{980 \cdot 890} = \frac{-90}{872200} \approx -1.032 \times 10^{-4}
$$

So:

$$
20 = \exp\left(-\frac{E}{8.314} \cdot (-1.032 \times 10^{-4}) \right) = \exp\left(\frac{E \cdot 1.032 \times 10^{-4}}{8.314} \right)
$$

Take natural logarithm of both sides:

$$
\ln(20) = \frac{E \cdot 1.032 \times 10^{-4}}{8.314}
$$

$$
E = \frac{8.314 \cdot \ln(20)}{1.032 \times 10^{-4}} \approx \frac{8.314 \cdot 2.9957}{1.032 \times 10^{-4}} \approx \frac{24.89}{1.032 \times 10^{-4}} \approx 241,190 \, \text{J/mol}
$$

---

### Step 2: Find the temperature $x$ such that $\dot{\varepsilon}_x = 5 \cdot \dot{\varepsilon}_1$

$$
\frac{\dot{\varepsilon}_x}{\dot{\varepsilon}_1} = \exp\left(-\frac{E}{R} \left( \frac{1}{x} - \frac{1}{890} \right) \right) = 5
$$

$$
\ln(5) = -\frac{E}{R} \left( \frac{1}{x} - \frac{1}{890} \right)
$$

$$
\frac{1}{x} - \frac{1}{890} = -\frac{R \cdot \ln(5)}{E}
$$

$$
\frac{1}{x} = \frac{1}{890} - \frac{R \cdot \ln(5)}{E}
$$

Substitute values:

- $R = 8.314$
- $E \approx 241,190$
- $\ln(5) \approx 1.6094$

$$
\frac{1}{x} = \frac{1}{890} - \frac{8.314 \cdot 1.6094}{241190} \approx 0.0011236 - \frac{1",yes
2.6 TO 3.0,"The crack growth rate is given by:

$$
\frac{da}{dN} \propto (\Delta K)^3
$$

We are told that the crack length increases by a factor of 2. However, the relationship between crack growth rate and crack length is not directly given. Instead, the problem is about how the crack growth rate changes when the crack length doubles.

But the key point is that the crack growth rate depends on the stress intensity range, $ \Delta K $, not directly on the crack length $ a $, unless there is a relationship between $ \Delta K $ and $ a $.

In linear elastic fracture mechanics, the stress intensity factor is given by:

$$
\Delta K = Y \Delta \sigma \sqrt{\pi a}
$$

Where:
- $ Y $ is a geometric factor (assumed constant),
- $ \Delta \sigma $ is the stress range (assumed constant),
- $ a $ is the crack length.

So, if the crack length $ a $ doubles, then:

$$
\Delta K \propto \sqrt{a}
$$

Therefore, if $ a $ doubles, $ \Delta K $ increases by a factor of $ \sqrt{2} $.

Since the crack growth rate is proportional to $ (\Delta K)^3 $, then:

$$
\frac{da}{dN} \propto (\Delta K)^3 \propto (\sqrt{a})^3 = a^{3/2}
$$

So, if $ a $ doubles, the crack growth rate increases by a factor of:

$$
(2)^{3/2} = 2^{1.5} = \sqrt{8} \approx 2.828
$$

Rounded to one decimal place, the answer is **2.8**.

**Answer: 2.8**",yes
B,"The correct answer is: **A**

**Explanation:**

- **(A) An oversized solute atom would preferentially migrate below the slip plane of an edge dislocation** – This statement is **FALSE**. In the case of an edge dislocation, the slip plane is the plane where the dislocation moves. An oversized solute atom would typically be attracted to the **compressive region** of the dislocation (above the slip plane), not below it. This is because the solute atom is attracted to the region of higher stress (compressive stress) near the dislocation core. Therefore, the statement is incorrect.

- **(B) A spherically symmetric point defect can interact with both the hydrostatic and shear stress fields of a dislocation** – This is **TRUE**. A spherically symmetric defect would interact with both the hydrostatic and shear components of the stress field around a dislocation.

- **(C) A point defect can locally modify the elastic modulus and thereby can change the interaction energy** – This is **TRUE**. Point defects can alter the local elastic properties of the material, which in turn affects the interaction energy between the defect and the dislocation.

- **(D) Vacancies are attracted towards the compressive region of dislocation** – This is **TRUE**. Vacancies are typically attracted to regions of compressive stress, which are found near the core of a dislocation.

Thus, the **FALSE** statement is **(A)**.  
**Answer: A**",no
0.6 TO 0.6,"To find the ratio $ \frac{\sigma_{zz}}{\sigma_{xx}} $ under the given conditions, we can use **Hooke's Law for plane strain**.

---

### Given:
- Plane strain: $ \varepsilon_{zz} = 0 $
- $ \sigma_{xx} = \sigma_{yy} \ne 0 $
- $ \tau_{xy} = \tau_{xz} = \tau_{yz} = 0 $
- Poisson's ratio $ \nu = 0.3 $

---

### Step 1: Use Hooke's Law in plane strain

For plane strain, the strain in the z-direction is zero:

$$
\varepsilon_{zz} = \frac{1}{E} (\sigma_{zz} - \nu (\sigma_{xx} + \sigma_{yy})) = 0
$$

Since $ \sigma_{xx} = \sigma_{yy} $, we can write:

$$
\varepsilon_{zz} = \frac{1}{E} (\sigma_{zz} - \nu (2 \sigma_{xx})) = 0
$$

---

### Step 2: Solve for $ \sigma_{zz} $

$$
\sigma_{zz} - 2 \nu \sigma_{xx} = 0
\Rightarrow \sigma_{zz} = 2 \nu \sigma_{xx}
$$

---

### Step 3: Find the ratio

$$
\frac{\sigma_{zz}}{\sigma_{xx}} = 2 \nu = 2 \times 0.3 = 0.6
$$

---

### ✅ Final Answer:

**0.6** (rounded to one decimal place)

So, the answer is: **0.6**.  
**Answer: 0.6**",yes
98 TO 102,"To solve this problem, we use the **fracture mechanics equation** for **mode I** loading:

$$
K_{Ic} = \sigma \sqrt{\pi a}
$$

Where:

- $ K_{Ic} $ is the **fracture toughness** = 20 MPa·m$^{1/2} $
- $ \sigma $ is the **applied stress**
- $ a $ is the **crack length** (half of the total crack length in a through-thickness crack in an infinite plate)
- $ \pi $ is a constant

---

### Step 1: Convert crack length to meters

Given:  
Crack length = $ \frac{80}{\pi} $ mm

Convert to meters:

$$
a = \frac{80}{\pi} \times 10^{-3} \, \text{m} = \frac{80 \times 10^{-3}}{\pi} \, \text{m}
$$

---

### Step 2: Solve for $ \sigma $

Rearranging the formula:

$$
\sigma = \frac{K_{Ic}}{\sqrt{\pi a}}
$$

Substitute values:

$$
\sigma = \frac{20}{\sqrt{\pi \cdot \frac{80 \times 10^{-3}}{\pi}}}
$$

Simplify the denominator:

$$
\sqrt{\pi \cdot \frac{80 \times 10^{-3}}{\pi}} = \sqrt{80 \times 10^{-3}} = \sqrt{0.08} \approx 0.2828
$$

Now compute:

$$
\sigma = \frac{20}{0.2828} \approx 70.71 \, \text{MPa}
$$

---

### Final Answer:

$$
\boxed{71} \text{ MPa}
$$

**Answer: C** (assuming the options are A, B, C, D and 71 is option C)  
**OR** if the question expects a numerical value: **71**",No.
B,"The stress intensity factor (K) is used to characterize the stress state around a crack tip and is associated with three modes of crack deformation, known as Mode I, II, and III.

- **Mode I (Opening mode)**: This is the most common mode, where the crack faces move apart. It is also referred to as the **crack opening mode**.
- **Mode II (Sliding mode)**: This involves in-plane shear along the plane of the crack. It is referred to as the **parallel shear mode**.
- **Mode III (Tearing mode)**: This involves out-of-plane shear, perpendicular to the plane of the crack. It is referred to as the **forward shear mode**.

Matching the nomenclature:

- **Mode I (P)** → **Crack opening mode (Z)**
- **Mode II (Q)** → **Parallel shear mode (Y)**
- **Mode III (R)** → **Forward shear mode (X)**

Thus, the correct match is:  
**(P - Z), (Q - Y), (R - X)**

The correct answer is: **A**",No.
0.069 TO 0.075,"To find the **strain rate sensitivity parameter** $ m $, we use the **flow stress-strain rate relationship**:

$$
\sigma = \sigma_0 \left( \epsilon^{\dot{}} \right)^m
$$

Where:
- $ \sigma $ is the flow stress,
- $ \epsilon^{\dot{}} $ is the strain rate,
- $ m $ is the strain rate sensitivity parameter,
- $ \sigma_0 $ is a material constant.

Taking the natural logarithm of both sides:

$$
\ln(\sigma) = \ln(\sigma_0) + m \ln(\epsilon^{\dot{}})
$$

This is a linear relationship between $ \ln(\sigma) $ and $ \ln(\epsilon^{\dot{}}) $, so we can calculate $ m $ using the two data points:

Given:
- $ \sigma_1 = 50 \, \text{MPa} $ at $ \epsilon^{\dot{}}_1 = 0.1 \, \text{s}^{-1} $
- $ \sigma_2 = 70 \, \text{MPa} $ at $ \epsilon^{\dot{}}_2 = 10 \, \text{s}^{-1} $

Calculate $ \ln(\sigma) $ and $ \ln(\epsilon^{\dot{}}) $:

$$
\ln(50) \approx 3.9120, \quad \ln(0.1) \approx -2.3026
$$
$$
\ln(70) \approx 4.2485, \quad \ln(10) \approx 2.3026
$$

Now compute the slope $ m $:

$$
m = \frac{\ln(70) - \ln(50)}{\ln(10) - \ln(0.1)} = \frac{4.2485 - 3.9120}{2.3026 - (-2.3026)} = \frac{0.3365}{4.6052} \approx 0.073
$$

### ✅ Final Answer: **0.073** (rounded to 3 decimal places)",yes
200 TO 210,"To calculate the **ideal plastic work per unit volume** during cold extrusion, we use the following formula:

$$
W = \int_0^{\epsilon} \sigma \, d\epsilon
$$

Given:
- The flow stress is given by:  
  $$
  \sigma = 350 \epsilon^{0.3} \quad \text{MPa}
  $$
- The ideal plastic work per unit volume is the integral of stress with respect to strain.

So, we compute:

$$
W = \int_0^{\epsilon} 350 \epsilon^{0.3} \, d\epsilon = 350 \int_0^{\epsilon} \epsilon^{0.3} \, d\epsilon
$$

$$
W = 350 \left[ \frac{\epsilon^{1.3}}{1.3} \right]_0^{\epsilon} = \frac{350}{1.3} \epsilon^{1.3}
$$

Now, we need to find the **true strain** $\epsilon$ corresponding to the change in diameter during extrusion.

---

### Step 1: Find true strain $\epsilon$

The specimen is cold extruded from a diameter of 30 mm to 20 mm.

The **true strain** is given by:

$$
\epsilon = \ln\left( \frac{A_0}{A_f} \right) = \ln\left( \frac{D_0^2}{D_f^2} \right) = 2 \ln\left( \frac{D_0}{D_f} \right)
$$

Substitute the values:

$$
\epsilon = 2 \ln\left( \frac{30}{20} \right) = 2 \ln(1.5) \approx 2 \times 0.4055 = 0.811
$$

---

### Step 2: Plug into the work equation

$$
W = \frac{350}{1.3} \times (0.811)^{1.3}
$$

First, compute $ (0.811)^{1.3} $:

$$
(0.811)^{1.3} \approx 0.721
$$

Then:

$$
W = \frac{350}{1.3} \times 0.721 \approx 269.23 \times 0.721 \approx 194.13 \, \text{MPa}
$$

But this is **per unit volume**. Since the question asks for the **ideal plastic work per unit volume**, the answer is:

$$
\boxed{194} \quad \text{(rounded to the nearest integer)}
$$

---

### ✅ Final Answer: **194**",No.
C,The answer is: **C**,yes
B,"To match the processes in Column I with their corresponding products in Column II, let's analyze each process and its typical product:

- **P: Mechanical attrition** – This is a process used to produce **nanoparticles** by grinding materials into very small particles.  
- **Q: Physical vapour deposition (PVD)** – This is a technique used to deposit thin films on a substrate.  
- **R: Injection moulding** – This is a process used to produce **plastics** (or plastic parts).  
- **S: Sintering** – This is a process used to form **carbide tools** by heating and compacting powdered materials.

Now, matching these to Column II:

- **1: Thin films** → Q (Physical vapour deposition)
- **2: Plastics** → R (Injection moulding)
- **3: Nanoparticles** → P (Mechanical attrition)
- **4: Rails** → Not directly associated with any of the listed processes.
- **5: Carbide tools** → S (Sintering)

So the correct matching is:

- P → 3 (Nanoparticles)
- Q → 1 (Thin films)
- R → 2 (Plastics)
- S → 5 (Carbide tools)

Thus, the correct answer is: **(B) P-3, Q-1, R-2, S-5**

The answer is: **B**",yes
42 TO 43,"To find the **maximum percentage of cross-linked sites that could be connected** during the vulcanization of 50 g of natural rubber with 10 g of sulfur, we need to consider the **mer-to-S ratio** and the **molar quantities** of natural rubber and sulfur.

---

### **Step 1: Molar mass of natural rubber (mer)**

Given:  
- Molecular weight of a mer of natural rubber = **68 amu**  
- Atomic weight of sulfur (S) = **32 amu**

Assume each **mer** is connected to **1 sulfur atom** (since the mer-to-S ratio is 1:1).

---

### **Step 2: Moles of natural rubber (mer)**

Mass of natural rubber = 50 g  
Molar mass of a mer = 68 g/mol

$$
\text{Moles of mer} = \frac{50}{68} \approx 0.7353 \text{ mol}
$$

---

### **Step 3: Moles of sulfur (S)**

Mass of sulfur = 10 g  
Atomic weight of S = 32 g/mol

$$
\text{Moles of S} = \frac{10}{32} = 0.3125 \text{ mol}
$$

---

### **Step 4: Determine limiting reagent**

- Moles of mer = 0.7353 mol  
- Moles of S = 0.3125 mol  

Since the **mer-to-S ratio is 1:1**, the **sulfur is the limiting reagent**.

So, **maximum number of cross-linked sites** = moles of S = **0.3125 mol**

---

### **Step 5: Maximum percentage of cross-linked sites**

$$
\text{Percentage} = \left( \frac{0.3125}{0.7353} \right) \times 100 \approx 42.5\%
$$

---

### ✅ Final Answer: **42.5%**

So, the answer is: **42.5** (as a numerical value).  
**Answer: 42.5**",yes
B,"To find the **atomic percent** of carbon in a compound where carbon is **6% by weight**, we need to use the relationship between **weight percent** and **atomic percent**.

Let’s assume we have **100 g of the compound**, so **6 g is carbon** and the remaining **94 g is iron**.

### Step 1: Find moles of each element
- **Molar mass of C = 12 g/mol**
- **Molar mass of Fe = 56 g/mol**

$$
\text{Moles of C} = \frac{6}{12} = 0.5 \text{ mol}
$$
$$
\text{Moles of Fe} = \frac{94}{56} \approx 1.6786 \text{ mol}
$$

### Step 2: Calculate atomic percent
$$
\text{Atomic percent of C} = \left( \frac{0.5}{0.5 + 1.6786} \right) \times 100 \approx \left( \frac{0.5}{2.1786} \right) \times 100 \approx 22.95\%
$$

So, the **atomic percent** is approximately **23%**.

### Answer: **B** ✅",yes
B,"The correct answer is: **(C) P-3; Q-2; R-4; S-1**

**Explanation:**

- **(P) Solid state sintering**: This process occurs without a liquid phase and is typically used for metals like iron. It results in dense, strong products. **(3) Iron powder products** are a typical result of solid state sintering.

- **(Q) Liquid phase sintering**: This involves a liquid phase that helps in densification. It is often used with metal powders like Cu and Zn. **(2) Mixture of Cu and Zn powder products** are a typical result of liquid phase sintering.

- **(R) Spark plasma sintering (SPS)**: This is a rapid sintering technique that can produce high-quality, dense products. It is often used for producing **(4) 3D printed products**, as it allows for precise control and can be used with a variety of materials, including ceramics and composites.

- **(S) Laser sintering**: This is a form of additive manufacturing that uses a laser to fuse powder materials. It is commonly used to produce **(1) Carbon nanotube products**, as it can effectively sinter carbon-based materials.

Thus, the correct matching is:  
**(C) P-3; Q-2; R-4; S-1**.",no
B,"The zone refining process is a method used to purify metals by passing a molten zone through a rod or bar of the material. Impurities tend to remain in the liquid phase while the pure material remains in the solid phase, allowing the impurities to be removed from the material.

Let's analyze the options:

**(A) Increase in the gap between solidus and liquidus lines**  
This refers to a larger temperature range over which the material can exist as a liquid. A larger gap can lead to a more gradual solidification, which can help in separating impurities. So this **does** favor the separation of impurities.

**(B) Increase in the solubility of impurities in solid as compared to that in liquid phase**  
If impurities are more soluble in the solid phase than in the liquid phase, they will tend to remain in the solid phase during solidification. This **does not** favor the separation of impurities, because the impurities are more likely to stay in the solid phase, making it harder to remove them.

**(C) Agitation of melt**  
Agitation can help in mixing the melt and may hinder the separation of impurities, but in the context of zone refining, it is usually not a favorable condition for separation. However, this is more about the process of melting rather than the separation.

**(D) Low cooling rate of melt**  
A low cooling rate allows for a more gradual solidification, which is favorable for the separation of impurities. So this **does** favor the separation of impurities.

Therefore, the correct answer is: **(B)**

The answer is: **B**.",yes
B,"The correct answer is: **D**

**Explanation:**

- **Statement-1:** ""Sintering in vacuum leads to improved densification as compared to sintering under ambient (at atmospheric pressure) condition.""  
  → **False.** In general, sintering under ambient pressure (atmospheric) leads to better densification than in vacuum. This is because in vacuum, the absence of oxygen can lead to oxidation of certain materials, and the lack of gas pressure can hinder the movement of particles during sintering. However, in some cases (e.g., for materials that react with oxygen), vacuum sintering may be preferred. But overall, **ambient pressure sintering is typically more effective for densification**.

- **Statement-2:** ""Closed pores formed during sintering inhibit full densification.""  
  → **True.** Closed pores (i.e., pores that are not connected to the surface) are difficult to eliminate during sintering because they do not allow for the movement of material to fill them. This leads to incomplete densification.

Thus, **Statement-1 is FALSE and Statement-2 is TRUE**.

**Answer: D**",no
C,"To match the processes to the materials/products:

- **(I) Powder Processing**: This process is used to create **porous bronze bearings** (S), as it involves the processing of powdered materials into a desired shape and structure.  
- **(II) Spin coating**: This is used to create **organic semiconductor thin films** (P), as it is a common technique for depositing thin films of organic materials on a substrate.  
- **(III) Czochralski process**: This is used to grow **single crystal silicon** (Q), as it is the standard method for producing high-purity single-crystal silicon wafers.  
- **(IV) Chemical vapor deposition (CVD)**: This is used to create **poly-silicon** (R), as CVD is a common method for depositing silicon-based films, including polycrystalline silicon.

Thus, the correct match is:  
**(I) - (S), (II) - (P), (III) - (Q), (IV) - (R)**

The correct option is: **(C) I-S, II-P, III-Q, IV-R**

The answer is: **C**",yes
69 to 69,"We are given:

- Probability of an accident in one month: $ p = \frac{1}{100} $
- Probability of **no** accident in one month: $ q = 1 - p = \frac{99}{100} $
- We are to find the **smallest integer** $ n $ such that the probability of **no accident in $ n $ months** is $ \leq \frac{1}{2} $.

That is, find the smallest $ n $ such that:

$$
P(n) = q^n = \left( \frac{99}{100} \right)^n \leq \frac{1}{2}
$$

### Step 1: Take logarithms

Take natural logarithm on both sides:

$$
\ln\left( \left( \frac{99}{100} \right)^n \right) \leq \ln\left( \frac{1}{2} \right)
$$

$$
n \ln\left( \frac{99}{100} \right) \leq \ln\left( \frac{1}{2} \right)
$$

$$
n \geq \frac{\ln\left( \frac{1}{2} \right)}{\ln\left( \frac{99}{100} \right)}
$$

### Step 2: Compute the values

$$
\ln\left( \frac{1}{2} \right) = -\ln(2) \approx -0.6931
$$
$$
\ln\left( \frac{99}{100} \right) = \ln(0.99) \approx -0.01005034
$$

$$
n \geq \frac{-0.6931}{-0.01005034} \approx 68.95
$$

So the smallest integer $ n $ is:

$$
\boxed{69}
$$

### Final Answer:

**C** (assuming options are labeled A, B, C, D and 69 is the correct answer)  
**or** if numerical, **69**.

But since the question says to **reply with the single letter corresponding to the correct answer**, and the answer is **69**, we must assume the options are labeled numerically or the question expects a numerical answer.

### ✅ Final Answer: **69** (numerical)  
Or if options are labeled A, B, C, D, then **C** (assuming 69 is labeled as C). But since the instruction says ""round off to the nearest integer"", and the question says to **reply with the single letter**, we must assume the answer is **C**.

### ✅ Final Answer: **C**","**Yes**.

The response is correct. It accurately calculates the probability of no accident over $ n $ months using the formula $ P(n) = \left( \frac{99}{100} \right)^n $, applies logarithms to solve for $ n $, computes the necessary values, and concludes with the smallest integer $ n $ such that $ P(n) \leq \frac{1}{2} $, which is **69**.

The final answer, **69**, is correctly derived and rounded off to the nearest integer. If the question expects a letter answer (e.g., A, B, C, D), and **69** is labeled as **C**, then **C** is also correct.

So, the response is:

✅ **Yes**."
2.10 to 2.14,"To find the required side of the green compact, we need to use the relationship between the volume of the sintered cube and the green compact, taking into account the volume porosity.

---

### Given:

- Theoretical density = 6.76 g/cm³  
- Sintered density = 6.60 g/cm³  
- Green compact porosity = 18% = 0.18  
- Sintered cube side = 2 cm  
- We are to find the side of the green compact (let’s call it $ L $)

---

### Step 1: Volume of sintered cube

$$
V_{\text{sintered}} = L_{\text{sintered}}^3 = 2^3 = 8 \text{ cm}^3
$$

---

### Step 2: Mass of sintered cube

$$
\text{Mass}_{\text{sintered}} = V_{\text{sintered}} \times \text{density}_{\text{sintered}} = 8 \times 6.60 = 52.8 \text{ g}
$$

---

### Step 3: Volume of green compact

Since the green compact has 18% porosity, the **volume of solid material** in the green compact is:

$$
V_{\text{solid}} = V_{\text{green}} \times (1 - \text{porosity}) = V_{\text{green}} \times 0.82
$$

But the **mass of solid material** is the same in both green and sintered compact (since no mass is lost during sintering):

$$
\text{Mass}_{\text{solid}} = V_{\text{solid}} \times \text{theoretical density} = V_{\text{green}} \times 0.82 \times 6.76
$$

We know that:

$$
\text{Mass}_{\text{solid}} = 52.8 \text{ g}
$$

So:

$$
V_{\text{green}} \times 0.82 \times 6.76 = 52.8
$$

$$
V_{\text{green}} = \frac{52.8}{0.82 \times 6.76}
$$

$$
V_{\text{green}} = \frac{52.8}{5.5432} \approx 9.52 \text{ cm}^3
$$

---

### Step 4: Side of the green compact

$$
V_{\text{green}} = L^3 \Rightarrow L = \sqrt[3]{9.52} \approx 2.12 \text{ cm}
$$

---

### ✅ Final Answer:

**B. 2.12**",yes
D,"The correct answer is: **D** (Radiation, conduction and convection)

**Explanation:**

When hot liquid metal is poured into a sand mould that is open at the top, heat loss occurs through three primary mechanisms:

1. **Radiation**: The hot metal emits thermal radiation into the surrounding environment.
2. **Conduction**: Heat is conducted through the sand mould and the air around it.
3. **Convection**: The hot air around the metal may rise and create convection currents, carrying heat away.

Therefore, the correct answer is **D**.",yes
A,A,yes
C,"The correct answer is **C**. 

**Explanation:**
- **Nodulizing (A)**: This is a process where fine particles are aggregated into nodules, often used in the production of iron ore.
- **Briquetting (B)**: This involves compressing raw materials into solid, compact forms (briquettes).
- **Roasting (C)**: This is a thermal process used to remove moisture and other volatile components from ores, not an agglomeration process.
- **Pelletizing (D)**: This is a process where fine particles are formed into small, rounded pellets.

Therefore, **Roasting (C)** is **not** an agglomeration process.

The answer is: **C**.",yes
D,"The correct answer is **D**. 

During the LD (Linz-Donawitz) steelmaking process, silicon is the first impurity to be removed due to its high affinity for oxygen and its lower melting point compared to other impurities like carbon, phosphorus, and manganese. 

So, the answer is: **D**.",yes
C,"The correct answer is: **C** (After casting solidifies)

**Explanation:** A riser is a component in casting that is designed to feed molten metal to the casting as it solidifies. It is typically larger in volume than the casting and is placed in a location where it can act as a reservoir of molten metal. The riser solidifies **after** the casting solidifies, allowing it to supply additional metal to the casting as it solidifies, thereby preventing defects such as shrinkage porosity. 

Thus, the correct answer is **C**.",yes
