Truth,Model,Critic,Subject
A,C,no,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
B,D,no,Property_Prediction_benchmark
A,(D),no,Property_Prediction_benchmark
D,(A),no,Property_Prediction_benchmark
B,(A),no,Property_Prediction_benchmark
D,D,yes,Property_Prediction_benchmark
A,D,no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(A),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
D,A,no,Property_Prediction_benchmark
A,A,yes,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
A,A,yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(A),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,D,no,Property_Prediction_benchmark
B,C,no,Property_Prediction_benchmark
D,A,no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
D,D,yes,Property_Prediction_benchmark
C,D,no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
A,A,yes,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
A,C,no,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
A,B,no,Property_Prediction_benchmark
C,D,no,Property_Prediction_benchmark
C,(A),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,A,no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
A,(D),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,(C),no,Property_Prediction_benchmark
A,(D),no,Property_Prediction_benchmark
D,D,yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
A,(D),no,Property_Prediction_benchmark
A,A,yes,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
D,(A),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
A,(A),yes,Property_Prediction_benchmark
B,(A),no,Property_Prediction_benchmark
B,A,no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
C,C,no,Property_Prediction_benchmark
B,B,yes,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
B,D,no,Property_Prediction_benchmark
A,(A),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,D,no,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
A,A,yes,Property_Prediction_benchmark
A,(D),no,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
A,(A),yes,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
D,(C),no,Property_Prediction_benchmark
A,(A),yes,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
A,D,no,Property_Prediction_benchmark
B,B,yes,Property_Prediction_benchmark
B,D,no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,D,no,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
D,D,yes,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
A,A,yes,Property_Prediction_benchmark
B,(A),no,Property_Prediction_benchmark
B,(A),no,Property_Prediction_benchmark
A,C,no,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
D,(A),no,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
A,D,no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
C,(A),no,Property_Prediction_benchmark
B,(A),no,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
A,D,no,Property_Prediction_benchmark
D,B,no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
A,C,no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
A,A,yes,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
B,B,yes,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,(A),no,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
B,D,no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,D,no,Property_Prediction_benchmark
A,(A),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
A,(D),no,Property_Prediction_benchmark
D,A,no,Property_Prediction_benchmark
A,(D),no,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
C,C,yes,Property_Prediction_benchmark
A,A,yes,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
A,D,no,Property_Prediction_benchmark
C,(A),no,Property_Prediction_benchmark
D,(B),no.,Property_Prediction_benchmark
A,(A),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
A,(A),yes,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
B,(A),no,Property_Prediction_benchmark
D,(C),no,Property_Prediction_benchmark
D,(C),no,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
B,A,no,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
D,(C),no,Property_Prediction_benchmark
C,(A),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
A,A,yes,Property_Prediction_benchmark
A,(D),no,Property_Prediction_benchmark
C,D,no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(A),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
C,D,no,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
B,A,no,Property_Prediction_benchmark
D,(C),no,Property_Prediction_benchmark
A,(A),yes,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
D,(A),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(D),no.,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
C,(A),no,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
B,C,no,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
C,A,no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(A),no,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(A),no,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
A,A,yes,Property_Prediction_benchmark
A,D,no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,A,no,Property_Prediction_benchmark
B,D,no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,(C),no,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(A),no,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
B,A,no,Property_Prediction_benchmark
D,(C),no,Property_Prediction_benchmark
C,A,no,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
C,(A),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
A,(D),no,Property_Prediction_benchmark
B,(A),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
C,C,yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
B,D,no,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
C,(A),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
C,A,no,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
B,(C),no,Property_Prediction_benchmark
B,B,yes,Property_Prediction_benchmark
A,(C),no,Property_Prediction_benchmark
C,C,yes,Property_Prediction_benchmark
D,(A),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,(B),no,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
A,(A),yes,Property_Prediction_benchmark
A,D,no,Property_Prediction_benchmark
D,D,yes,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
D,(D),yes,Property_Prediction_benchmark
C,(D),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
B,(D),no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
C,(B),no,Property_Prediction_benchmark
C,C,yes,Property_Prediction_benchmark
A,(B),no,Property_Prediction_benchmark
C,(C),yes,Property_Prediction_benchmark
D,C,no,Property_Prediction_benchmark
B,(B),yes,Property_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
D,B,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
D,D,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,B,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
B,D,no,Yield_Prediction_benchmark
D,D,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
C,B,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,D,no,Yield_Prediction_benchmark
D,D,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
A,C,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,C,no,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
D,D,yes,Yield_Prediction_benchmark
C,C,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
B,D,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
B,C,no,Yield_Prediction_benchmark
A,C,no,Yield_Prediction_benchmark
D,B,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,C,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
D,B,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,D,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,no,Yield_Prediction_benchmark
C,B,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
D,C,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
B,C,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,B,no,Yield_Prediction_benchmark
B,D,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
D,C,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
B,D,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
D,C,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,B,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
B,D,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,C,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
A,A,no,Yield_Prediction_benchmark
A,C,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,D,yes,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
D,C,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
A,B,no,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
C,B,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,B,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,B,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
B,D,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
D,C,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
A,B,no,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
B,D,no,Yield_Prediction_benchmark
D,B,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
B,D,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
D,C,no,Yield_Prediction_benchmark
B,C,no,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,D,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,D,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,C,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,C,yes,Yield_Prediction_benchmark
A,C,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,B,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,B,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
D,D,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
B,C,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
D,B,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
B,C,no,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,C,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
D,D,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
D,D,yes,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
A,C,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
D,D,yes,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
B,C,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
A,B,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
A,C,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
C,B,no,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
B,C,no,Yield_Prediction_benchmark
C,D,no,Yield_Prediction_benchmark
D,C,no,Yield_Prediction_benchmark
A,D,no,Yield_Prediction_benchmark
A,A,yes,Yield_Prediction_benchmark
B,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
B,B,yes,Yield_Prediction_benchmark
C,A,no,Yield_Prediction_benchmark
D,A,no,Yield_Prediction_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,A,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,B,no,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,B,no,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,D,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,A,no,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,A,no,Mol2caption_benchmark
B,C,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
B,B,yes,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
A,A,yes,Mol2caption_benchmark
D,D,no,Mol2caption_benchmark
D,D,yes,Mol2caption_benchmark
C,C,no,Mol2caption_benchmark
